Gene name	Macaque gene name	Macaque homology type
RNU4-57P		
CCDC185	CCDC185	ortholog_one2one
RNU1-74P	U1	ortholog_one2one
LRRIQ3	LRRIQ3	ortholog_one2one
TNNI3K	FPGT	ortholog_one2many
		
		
LRRC53	LRRC53	ortholog_one2one
ERICH3	CRYZ	ortholog_one2one
ERICH3-AS1		
		
CRYZ		
TYW3	TYW3	ortholog_one2one
FPGT-TNNI3K	FPGT	ortholog_one2many
		
BRWD1P1		
RNA5SP41		
		
		ortholog_one2one
RNA5S1	5S_rRNA	ortholog_one2many
RNA5S1	5S_rRNA	ortholog_one2many
RNA5S1	5S_rRNA	ortholog_one2many
RNA5S1	5S_rRNA	ortholog_one2many
RNA5S2		
RNA5S3		
RNA5S4	5S_rRNA	ortholog_one2many
RNA5S5	5S_rRNA	ortholog_one2one
RNA5S6		
RNA5S7	5S_rRNA	ortholog_one2one
RNA5S8		
RNA5S9		
RNA5S10	5S_rRNA	ortholog_one2one
RNA5S11		
RNA5S12	5S_rRNA	ortholog_one2many
RNA5S12	5S_rRNA	ortholog_one2many
RNA5S12	5S_rRNA	ortholog_one2many
RNA5S13		
RNA5S14	5S_rRNA	ortholog_one2many
RNA5S15	5S_rRNA	ortholog_one2many
RNA5S16	5S_rRNA	ortholog_one2many
RNA5S16	5S_rRNA	ortholog_one2many
RNA5S16	5S_rRNA	ortholog_one2many
RNA5S16	5S_rRNA	ortholog_one2many
RNA5S16	5S_rRNA	ortholog_one2many
RNA5S16	5S_rRNA	ortholog_one2many
RNA5S16	5S_rRNA	ortholog_one2many
RNA5S17	5S_rRNA	ortholog_one2many
RNA5SP18		
DUSP5P1		
		
OBSCN		
FAP	FAP	ortholog_one2one
CUL3	CUL3	ortholog_one2one
PXDN	PXDN	ortholog_one2one
		
		
MYT1L-AS1		
MYT1L	MYT1L	ortholog_one2one
		
		
RNVU1-30		
FAM91A2P		
PDE4DIPP7		
RNU1-68P	U1	ortholog_one2many
		
		
H3C13	HIST2H3A	ortholog_one2many
H2BC19P		
H2BC20P		
		
H2AC20	H2AC20	ortholog_one2one
H2AC21	H2AC21	ortholog_one2one
BOLA1	BOLA1	ortholog_one2one
SV2A	SV2A	ortholog_one2one
SF3B4	SF3B4	ortholog_one2one
FCGR1A	FCGR1A	ortholog_one2many
		
AIMP1P2		
		
RPL34P6		
GPR25	GPR25	ortholog_one2one
INAVA	INAVA	ortholog_one2one
MROH3P		
RNU6-704P	U6	ortholog_one2one
KIF21B	KIF21B	ortholog_one2one
		
		
TMEM9	TMEM9	ortholog_one2one
IGFN1	IGFN1	ortholog_one2one
		
CACNA1S	CACNA1S	ortholog_one2one
NT5DC4	NT5DC4	ortholog_one2one
TTN-AS1		
NEDD8P1		
		ortholog_one2one
SAMD13	SAMD13	ortholog_one2one
		
UOX		
		
		
RNA5SP75		
		
		
		
TMEM81	TMEM81	ortholog_one2one
		
RNU7-104P	U7	ortholog_one2one
MTR	MTR	ortholog_one2one
SOS1	SOS1	ortholog_one2one
		
		
RNU6-1304P	U6	ortholog_one2many
SRP9	SRP9	ortholog_one2one
		
		
TMEM63A	TMEM63A	ortholog_one2one
LEFTY1	PYCR2	ortholog_many2many
LEFTY1		ortholog_many2many
		ortholog_one2many
MIR6741		
		
LEFTY2	PYCR2	ortholog_many2many
LEFTY2		ortholog_many2many
TTN	TTN	ortholog_one2one
NDUFA3P3		
EPHX1	EPHX1	ortholog_one2one
TARDBP	TARDBP	ortholog_one2one
MASP2	MASP2	ortholog_one2one
SRM	SRM	ortholog_one2many
SRM		ortholog_one2many
EXOSC10	EXOSC10	ortholog_one2one
		
MTOR-AS1		
RNU6-537P		
		
SYF2	SYF2	ortholog_one2one
		
		
RSRP1	RSRP1	ortholog_one2one
		
		
RHD	RHCE	ortholog_one2many
SDHDP6		
		
TMEM50A	TMEM50A	ortholog_one2one
MYO7B	MYO7B	ortholog_one2one
		
MACO1	MACO1	ortholog_one2one
TSEN15	TSEN15	ortholog_one2one
		
Y_RNA	Y_RNA	ortholog_one2one
LRRC71	LRRC71	ortholog_one2one
RGPD2		
MIR765		
RN7SL612P	Metazoa_SRP	ortholog_one2one
NTRK1	NTRK1	ortholog_one2one
EVX2	EVX2	ortholog_one2one
MORN2	MORN2	ortholog_one2one
ANKMY1	ANKMY1	ortholog_one2one
FMN2	FMN2	ortholog_one2one
Y_RNA		
		
GREM2	GREM2	ortholog_one2one
		
		
		
		
RNU5F-8P	U5	ortholog_one2one
		
YARS1	YARS1	ortholog_one2one
HNRNPR	HNRNPR	ortholog_one2one
ADGRF3	ADGRF3	ortholog_one2one
UGT1A10		
ADAMTSL4	ADAMTSL4	ortholog_one2one
COQ10B	COQ10B	ortholog_one2one
VIT	VIT	ortholog_one2one
PTP4A2	PTP4A2	ortholog_one2one
COMMD1	COMMD1	ortholog_one2one
CCDC141		ortholog_one2one
		
CRYBG2	CRYBG2	ortholog_one2one
ASB18		
ASIC4	ASIC4	ortholog_one2one
FNBP1L	FNBP1L	ortholog_one2one
SULT6B1	SULT6B1	ortholog_one2one
DNMT3A	DNMT3A	ortholog_one2one
ZFYVE9	ZFYVE9	ortholog_one2one
PDPN	PDPN	ortholog_one2one
TMCO4	TMCO4	ortholog_one2one
HYI	HYI	ortholog_one2one
		
MLPH	MLPH	ortholog_one2one
ADGRB2	ADGRB2	ortholog_one2one
RNU6-1140P	U6	ortholog_one2one
PRLH	PRLH	ortholog_one2one
RAB17	RAB17	ortholog_one2one
NTNG1	NTNG1	ortholog_one2one
		
		
MAPRE3	MAPRE3	ortholog_one2one
YY1AP1		
MAPRE3-AS1		
TMEM214	TMEM214	ortholog_one2one
AGBL5	AGBL5	ortholog_one2one
AGBL5-AS1		
		
AGBL5-IT1		
		
OST4	OST4	ortholog_one2one
EMILIN1	EMILIN1	ortholog_one2one
KHK		
CGREF1	CGREF1	ortholog_one2one
ABHD1	ABHD1	ortholog_one2one
PREB	PREB	ortholog_one2one
PRR30	PRR30	ortholog_one2one
TCF23	TCF23	ortholog_one2one
		
SLC5A6	SLC5A6	ortholog_one2one
ANKRD65	ANKRD65	ortholog_one2one
SNAP47	SNAP47	ortholog_one2one
B4GALT2	B4GALT2	ortholog_one2one
OLFML2B	OLFML2B	ortholog_one2one
TTC24	TTC24	ortholog_one2one
IL20	IL20	ortholog_one2one
CAD	CAD	ortholog_one2one
AADACL4	AADACL4	ortholog_one2one
DNASE2B	DNASE2B	ortholog_one2one
OR2L2	OR2L2	ortholog_one2one
OR2L3		ortholog_many2many
OR2L3		ortholog_many2many
OR2L3		ortholog_many2many
OR2M4	OR2M4	ortholog_one2one
TMEM222	TMEM222	ortholog_one2one
MANEAL	MANEAL	ortholog_one2one
TNFRSF14	TNFRSF14	ortholog_one2one
SLC30A3	SLC30A3	ortholog_one2one
DNAJC5G	DNAJC5G	ortholog_one2one
TRIM54	TRIM54	ortholog_one2one
PRAMEF9		ortholog_many2many
PRAMEF9		ortholog_many2many
UCN	UCN	ortholog_one2one
OR4F29		
YOD1	YOD1	ortholog_one2one
MPV17	MPV17	ortholog_one2one
OR2T35		ortholog_many2many
OR2T35		ortholog_many2many
OR10K2	OR10K2	ortholog_one2one
IRF2BP2	IRF2BP2	ortholog_one2one
RBM15	RBM15	ortholog_one2one
JMJD4	JMJD4	ortholog_one2one
KLHDC7A	KLHDC7A	ortholog_one2one
MTX1		ortholog_one2many
MTX1		ortholog_one2many
ARL8A	ARL8A	ortholog_one2one
GPR37L1	GPR37L1	ortholog_one2one
SNX27	SNX27	ortholog_one2one
SCN1A-AS1		
SCN9A	SCN9A	ortholog_one2one
		
RNU6-1062P	U6	ortholog_one2one
CELF3	CELF3	ortholog_one2one
		
ATRAID	ATRAID	ortholog_one2one
		
RIIAD1	RIIAD1	ortholog_one2one
RNU6-662P	U6	ortholog_one2one
		
		
REEP1	REEP1	ortholog_one2one
MRPL9	MRPL9	ortholog_one2one
OAZ3	OAZ3	ortholog_one2one
TMEM237	TMEM237	ortholog_one2one
		
		
		
		
LINGO4	LINGO4	ortholog_one2one
RORC	RORC	ortholog_one2one
ARL6IP6	ARL6IP6	ortholog_one2one
C2CD4D	C2CD4D	ortholog_one2one
Y_RNA	Y_RNA	ortholog_one2one
C2CD4D-AS1		
THEM5	THEM4	ortholog_one2one
		
THEM4		
		
IGKV1OR2-9		
IGKV2OR2-10		
		
IGKV2OR2-7D		
		
IGKV3OR2-5		
KRT8P28		
IGKV1OR2-6		
IGKV2OR2-7		
S100A10	S100A10	ortholog_one2one
IGKV2OR2-8		
IGKV1OR2-11		
		
NBPF18P		
STIL	STIL	ortholog_one2one
		
		
		
UBTFL6		
COX5B	COX5B	ortholog_one2one
ACTR1B	ACTR1B	ortholog_one2one
C2orf92	C2orf92	ortholog_one2one
RNU4-8P	U4	ortholog_one2one
ZAP70	ZAP70	ortholog_one2one
ANKRD36B		ortholog_one2many
		
GPAT2P1		
C1orf68		
LINC00342		
LCEP2		
LCEP1		
KPRP	KPRP	ortholog_one2one
LCE1F	LCE1F	ortholog_one2one
LCE1E		
LCE1D		
		
NCDN	NCDN	ortholog_one2one
ZEB2	ZEB2	ortholog_one2one
TFAP2E	TFAP2E	ortholog_one2one
AMY1A	AMY2B	ortholog_many2many
AMY1A		ortholog_many2many
AMY1B	AMY2B	ortholog_many2many
AMY1B		ortholog_many2many
AMY1C	AMY2B	ortholog_many2many
AMY1C		ortholog_many2many
		
HPDL	HPDL	ortholog_one2one
OR2L5	OR2L5	ortholog_one2one
MAN1C1	MAN1C1	ortholog_one2one
		
SELENON		
MAB21L3	MAB21L3	ortholog_one2one
NFASC	NFASC	ortholog_one2one
ANKRD36C		ortholog_one2many
ACMSD	ACMSD	ortholog_one2one
MIR5590		
CCNT2	CCNT2	ortholog_one2one
MAP3K19	MAP3K19	ortholog_one2one
CNTN2	CNTN2	ortholog_one2one
RAB3GAP1	RAB3GAP1	ortholog_one2one
SNORA40B	SNORA40B	ortholog_one2one
Y_RNA		
PCARE	PCARE	ortholog_one2one
		
		
ZNF806		
FBLN7		ortholog_one2many
FBLN7	TMEM87B	ortholog_one2many
		
ZC3H8	ZC3H8	ortholog_one2one
SYPL2	SYPL2	ortholog_one2one
		
ZC3H6	ZC3H6	ortholog_one2one
		
CCSAP	CCSAP	ortholog_one2one
NDUFB4P6		
		
SCN7A		
RNU6-180P		
RN7SKP276		
		
ACTA1	ACTA1	ortholog_one2one
		
		
ZFP69		
		
		
		
ZNF684	ZNF684	ortholog_one2one
		
		
		
		
PARD3B	PARD3B	ortholog_one2one
		
		
		
RNU6ATAC27P	RNU6ATAC27P	ortholog_one2one
SNHG3		
SNORA73A	SNORA73	ortholog_one2one
SNORA73B	SNORA73	ortholog_one2one
PRDX3P2		
		
TRNAU1AP	TRNAU1AP	ortholog_one2one
SNORD99	SNORD99	ortholog_one2one
SNORA61	SNORA61	ortholog_one2one
SNORA44		ortholog_one2many
SNORA44		ortholog_one2many
SNORA16A	SNORA16A	ortholog_one2one
SNORA16A		
RAB42	RAB42	ortholog_one2one
LINC01715		
		
RNU11		
AMY2B	AMY2B	ortholog_many2many
AMY2B		ortholog_many2many
AMY2A	AMY2B	ortholog_many2many
AMY2A		ortholog_many2many
NDUFS1	NDUFS1	ortholog_one2one
CDK18	CDK18	ortholog_one2one
		
GOLT1A	GOLT1A	ortholog_one2one
PLEKHA6	PLEKHA6	ortholog_one2one
		
		
LINC00628		
		
		
		
RNA5SP74		
		
		
		
		
		
ZMYM1	ZMYM1	ortholog_one2one
		
GCSHP3		
EEF1B2	EEF1B2	ortholog_one2one
		
snoZ196		
SNORD51	SNORD51	ortholog_one2one
SNORA41	SNORA41	ortholog_one2one
RPL12P45		
CMKLR2	CMKLR2	ortholog_one2one
EFCAB14P1		
		
SFPQ	SFPQ	ortholog_one2one
GPR1-AS		
RN7SKP200		
ATP5POP1		
HMGN1P6		
RN7SKP260		
ZDBF2	ZDBF2	ortholog_one2one
ACER2P1		
HNRNPA1P51		
AOX1	AOX1	ortholog_one2one
Y_RNA		
RN7SL503P	Metazoa_SRP	ortholog_one2one
SNORA62		
C1orf146		
ACTBP12		
GLMN	GLMN	ortholog_one2one
AOX3P		
RPAP2	RPAP2	ortholog_one2one
AOX3P-AOX2P		
AOX2P		
RN7SL824P	Metazoa_SRP	ortholog_one2one
GFI1	GFI1	ortholog_one2one
RNU1-133P	U1	ortholog_one2one
BZW1-AS1		
BZW1	BZW1	ortholog_one2one
		
HMGB3P9		
RNU4-59P		
		
H3P3		
CCNJP2		
OR10X1		
OR2T27	OR2T27	ortholog_one2one
OR6K1P		
OR6K3	OR6K3	ortholog_one2one
OR6K4P		
OR6K5P		
OR2AQ1P		
OR10AA1P		
MNDA		
OR10J3		
OR14A16		
HSD17B7P1		
OR6R1P		
OR11L1	OR11L1	ortholog_one2one
TRIM58	TRIM58	ortholog_one2one
OR2W3	OR2W3	ortholog_one2one
OR2AJ1		
CLK3P2		
OR2X1P		
OR2L8		ortholog_many2many
OR2L8		ortholog_many2many
OR2L8		ortholog_many2many
MUTYH	MUTYH	ortholog_one2many
CLIP4	CLIP4	ortholog_one2one
CXCR1	CXCR1	ortholog_one2one
HMGB1P9		
ARPC2	ARPC2	ortholog_one2one
		
GPBAR1	GPBAR1	ortholog_one2one
AAMP	AAMP	ortholog_one2one
OR6Y1	OR6Y1	ortholog_one2one
TLR12P		
		
ZSCAN20	ZSCAN20	ortholog_one2one
OR2T6	OR2T6	ortholog_one2one
OR2M1P		
OR2M5		ortholog_one2many
OR2M2		ortholog_one2many
GM2AP2		
CYCSP53		
MYOC	MYOC	ortholog_one2one
		
GABRD	GABRD	ortholog_one2one
TMBIM1	TMBIM1	ortholog_one2one
		
		
ZBTB17	ZBTB17	ortholog_one2one
		
		
		
TBC1D3P6		
SRARP	SRARP	ortholog_one2one
		
HSPB7	HSPB7	ortholog_one2one
CLCNKA		
MIR6513		
CATIP-AS2		
MIR6810		
RPL19P5		
CATIP-AS1		
SLC11A1	SLC11A1	ortholog_one2one
		
FAM131C	FAM131C	ortholog_one2one
CFHR1		
		
OR2T8		ortholog_many2many
OR2T8		ortholog_many2many
ZBTB2P1		
FHAD1-AS1		
		
		
EFHD2	EFHD2	ortholog_one2one
CTRC		ortholog_one2one
CTDSP1		
		
OR6F1	OR6F1	ortholog_one2one
		
OR14A2	OR14A2	ortholog_one2one
OR14K1	OR14K1	ortholog_one2one
OR9H1P	OR9H1P	ortholog_one2one
OR10K1		
OR2T12		ortholog_many2many
OR2T12		ortholog_many2many
OR2T33		ortholog_many2many
OR2T33		ortholog_many2many
ZBTB8A	ZBTB8A	ortholog_one2one
		
MIR26B	MIR26B	ortholog_one2one
VIL1	VIL1	ortholog_one2one
ZBTB8OS	ZBTB8OS	ortholog_one2one
RN7SL432P	Metazoa_SRP	ortholog_one2one
NRAS	NRAS	ortholog_one2one
RNY1P13	Y_RNA	ortholog_one2one
SIKE1	SIKE1	ortholog_one2one
PNKD	PNKD	ortholog_one2one
OR6K6	OR6K6	ortholog_one2one
OR2T29		ortholog_one2many
DDX11L1		
WASH7P		
MIR6859-1		
MIR1302-2HG		
MIR1302-2		
FAM138A		
OR4G4P		
OR4G11P		
OR4F5		ortholog_one2many
		
		
CICP27		
		
		
		
		
RNU6-1100P	U6	ortholog_one2many
		
OR2G6		ortholog_one2one
ACTN2	ACTN2	ortholog_one2one
CATIP	CATIP	ortholog_one2one
B3GALT1	B3GALT1	ortholog_one2one
		
RNU7-148P	U7	ortholog_one2one
CTAGE14P		
B3GALT1-AS1		
SNRPEP11		
		
TGOLN2	TGOLN2	ortholog_one2one
Y_RNA	Y_RNA	ortholog_one2one
PEBP1P2		
RETSAT	RETSAT	ortholog_one2one
ELMOD3	ELMOD3	ortholog_one2one
OR2T2		ortholog_many2many
OR2T2		ortholog_many2many
OR13G1	OR13G1	ortholog_one2one
OR1C1	OR1C1	ortholog_one2one
OR2M3		ortholog_one2many
OR2T10	OR2T10	ortholog_one2one
OR6N1	OR6N1	ortholog_one2one
OR2T11		
OR10Z1	OR10Z1	ortholog_one2one
SPTA1	SPTA1	ortholog_one2one
OR10R2		
LINC01788		
		
		
ZRANB2-AS1		
ZRANB2		ortholog_one2many
ZRANB2	ZRANB2	ortholog_one2many
MIR186	mml-mir-186	ortholog_one2one
ZRANB2-AS2		
		
		
		
CERS2	CERS2	ortholog_one2one
		
		
CAPG	CAPG	ortholog_one2one
		
		
ANXA9	ANXA9	ortholog_one2one
PRUNE1	PRUNE1	ortholog_one2one
RNU6-884P	U6	ortholog_one2one
BNIPL	BNIPL	ortholog_one2one
		
RPSAP22		
PARTICL		
C1orf56	C1H1orf56	ortholog_one2one
MAT2A	MAT2A	ortholog_one2one
CDC42SE1	CDC42SE1	ortholog_one2one
MLLT11		
VAMP8	VAMP8	ortholog_one2one
IER5	IER5	ortholog_one2one
SLC25A44	BGLAP	ortholog_one2one
VAMP5	VAMP5	ortholog_one2one
FH	FH	ortholog_one2one
RNF181	RNF181	ortholog_one2one
KMO	KMO	ortholog_one2one
TMEM150A	TMEM150A	ortholog_one2one
USP39	USP39	ortholog_one2one
OPN3	OPN3	ortholog_one2one
CHML		
		
KIF1B	KIF1B	ortholog_one2one
C2orf68	C13H2orf68	ortholog_one2one
SFTPB	SFTPB	ortholog_one2one
GNLY		
GPR160P1		
SLC38A11	SLC38A11	ortholog_one2one
SH2D6	SH2D6	ortholog_one2one
MIR5001		
RN7SL359P	Metazoa_SRP	ortholog_one2one
RNU6-107P	U6	ortholog_one2one
EIF4E2	EIF4E2	ortholog_one2one
ATAD3A		ortholog_one2many
ATAD3A		ortholog_one2many
ATAD3A		ortholog_one2many
RNU6-997P	U6	ortholog_one2one
CHAC2	CHAC2	ortholog_one2one
MIR3682		
GPR75	GPR75	ortholog_one2one
PSME4	PSME4	ortholog_one2one
TMEM240	TMEM240	ortholog_one2one
SSU72		ortholog_one2one
		
MIB2	MIB2	ortholog_one2one
ERLEC1	ERLEC1	ortholog_one2one
MIR4430		
RASGRP3	RASGRP3	ortholog_one2one
BCL9	BCL9	ortholog_one2one
FAM98A	FAM98A	ortholog_one2one
		
EXO1	EXO1	ortholog_one2one
		
ATP6V0E1P3		
HNRNPA1P61		
MYADML		
GCC2	GCC2	ortholog_one2one
RPL23AP20		
GCC2-AS1		
BECN2	BECN2	ortholog_one2one
CFL1P4		
LIMS1		
MAP1LC3C		ortholog_one2many
MAP1LC3C		ortholog_one2many
TUBB8P6		
		
WDR64	WDR64	ortholog_one2one
		
MIR3117		
		
DYNLT5	DYNLT5	ortholog_one2one
DNAI4	DNAI4	ortholog_one2one
LIMS1-AS1		
		
RPL10P5		
RANBP2	RANBP2	ortholog_one2one
		
SGIP1	SGIP1	ortholog_one2one
Y_RNA		
RN7SL113P	Metazoa_SRP	ortholog_one2one
Y_RNA		
RN7SL251P	Metazoa_SRP	ortholog_one2one
Y_RNA	Y_RNA	ortholog_one2one
RN7SL126P	Metazoa_SRP	ortholog_one2one
RNU1-38P	U1	ortholog_one2one
MIR6071		
GGCX	GGCX	ortholog_one2one
KLHL29	KLHL29	ortholog_one2one
DHRS9	DHRS9	ortholog_one2one
COBLL1	COBLL1	ortholog_one2one
		
CNIH3-AS1		
LINC02813		
		
LBR	LBR	ortholog_one2one
		
DNAH14		
TNS1	TNS1	ortholog_one2one
DCDC2B	DCDC2B	ortholog_one2one
DYRK3	DYRK3	ortholog_one2one
TNFSF18	TNFSF18	ortholog_one2one
CMPK1	CMPK1	ortholog_one2many
CMPK1		ortholog_one2many
MAP10		
LHX8	LHX8	ortholog_one2one
PLPPR4	PLPPR4	ortholog_one2one
NT5C1A	NT5C1A	ortholog_one2one
TRIM67	TRIM67	ortholog_one2one
FPGT		
NUDT4B	NUDT4	ortholog_one2many
LEXM	LEXM	ortholog_one2one
RPRD2	RPRD2	ortholog_one2one
NBPF19		
TMEM88B	TMEM88B	ortholog_one2one
NSUN4		
OR2T4		ortholog_one2many
INSL5	INSL5	ortholog_one2one
ZNF124	ZNF124	ortholog_one2one
OR6P1	OR6P1	ortholog_one2one
NBPF4		ortholog_many2many
NBPF4		ortholog_many2many
IL18RAP	IL18RAP	ortholog_one2one
FAM72C		ortholog_one2many
PI4KB	PI4KB	ortholog_one2one
FKBP7	FKBP7	ortholog_one2one
ITGA6	ITGA6	ortholog_one2one
SLC2A7	SLC2A7	ortholog_one2one
OR6K2	OR6K2	ortholog_one2one
LCE4A		
LMNA	LMNA	ortholog_one2one
CROCC2	CROCC2	ortholog_one2one
PLEKHB2	PLEKHB2	ortholog_one2one
LYG2	LYG2	ortholog_one2one
CHPF	CHPF	ortholog_one2one
CYS1	CYS1	ortholog_one2one
EML6	EML6	ortholog_one2one
RAD51AP2	RAD51AP2	ortholog_one2one
ST6GAL2	ST6GAL2	ortholog_one2one
FTCDNL1	FTCDNL1	ortholog_one2one
ANO7	ANO7	ortholog_one2one
LIMS4	LIMS1	ortholog_one2many
MROH2A	MROH2A	ortholog_one2one
LIMS3	LIMS1	ortholog_one2many
LINC01772		
CROCCP3		
MAIP1	MAIP1	ortholog_one2one
GPR35	GPR35	ortholog_one2one
RNU1-1	U1	ortholog_one2one
		
		
		
LINC01783		
RNU1-6P	U1	ortholog_many2many
RNU1-6P	U1	ortholog_many2many
PDE4DIPP8		
DTNB	DTNB	ortholog_one2one
		
CROCCP2		
		
MST1P2		
		
RNU1-3	U1	ortholog_one2one
ACTRT2	ACTRT2	ortholog_one2one
MIR4251		
		
		
		
LDLRAD2	LDLRAD2	ortholog_one2one
HSPG2	HSPG2	ortholog_one2one
		
		
CELA3B		
		
RN7SL386P	Metazoa_SRP	ortholog_one2many
RNU6-1022P		
CELA3A	CELA3B	ortholog_one2one
RN7SL186P	Metazoa_SRP	ortholog_one2many
RNU6-776P		
LINC01635		
LINC00339		
CDC42	CDC42	ortholog_one2one
CDC42-AS1		
		
CDC42-IT1		
MPHOSPH6P1		
WNT4	WNT4	ortholog_one2one
		
MIR4418		
		
RHEX	RHEX	ortholog_one2one
		ortholog_one2one
AVPR1B	AVPR1B	ortholog_one2one
		
		
RPL22P4		
		
FAM72A		ortholog_one2many
CHCHD5	CHCHD5	ortholog_one2one
		
		
		
DPP4-DT		
		
		
		
		
		
		
SRGAP2	SRGAP2	ortholog_one2one
		
LINC01792		
		
		
LINC01849		
		
HAGLROS		
		
		
LINC01121		
		
		
		
		
PLGLA		
EIF2AK3-DT		
DARS1-AS1		
		
LINC01614		
		
MYCNOS		
		
LINC01886		
		
		
IKBKE	IKBKE	ortholog_one2one
		
		
		
		
		
ID2-AS1		
		
FLJ31356		
		
		
		
		
		
		
		
		
		
		
LINC00299		
		
		
		
		
		
DGUOK-AS1		
MIR4432HG		
MMADHC-DT		
MIR6769B		
C1orf147		
		
RASSF5	RASSF5	ortholog_one2one
LINC01102		
		
		
EIF2D	EIF2D	ortholog_one2one
LINC01122		
		
EIF1AXP1		
ESPNP		
		
		
CROCC	CROCC	ortholog_one2one
		
		
LINC00471		
SMPD4BP		
		
		
		
		
		
LINC01806		
LINC01819		
LINC01816		
MAP3K2-DT		
LINC01965		
CROCCP4		
RNU1-4		
		
MST1L		
		
		
		
		
		
VASH2	VASH2	ortholog_one2one
CT75		
ODC1-DT		
		
TTC32-DT		
MYOSLID		
		
		
		
		
LINC02580		
CYB5RL		ortholog_one2many
MRPS9-AS2		
LBX2-AS1		
		
LINC01119		
OR2T7		
ATXN7L2	ATXN7L2	ortholog_one2one
LINC01814		
		
		
CENPL	CENPL	ortholog_one2one
		
PGM5P4-AS1		
WASH2P		
ZNF496	ZNF496	ortholog_one2one
		
		
LINC01833		
SILC1		
RABGAP1L	RABGAP1L	ortholog_one2one
CYP1B1-AS1		
BMS1P23		
LINC01460		
LSP1P4		
LINC02611		
		
LINC02576		
ANKRD36BP2		
THORLNC		
USP34-DT		
LINC01821		
AMPD1	AMPD1	ortholog_one2one
		
		
UBE2U	UBE2U	ortholog_one2one
CHROMR		
	LYPD8	ortholog_one2many
GPR161	GPR161	ortholog_one2one
		
		
LINC01237		
		
		
CD101	CD101	ortholog_one2one
PCBP1-AS1		
PER3	PER3	ortholog_one2one
LCE1C	LCE1C	ortholog_one2one
H3-2		
NPL	NPL	ortholog_one2one
RCC1	RCC1	ortholog_one2one
PGLYRP3	PGLYRP3	ortholog_one2one
C1orf141	C1H1orf141	ortholog_one2one
C1orf109	C1H1orf109	ortholog_one2one
HTR1D	HTR1D	ortholog_one2one
HMGN3P1		
CRNN	CRNN	ortholog_one2one
LCE5A	LCE5A	ortholog_one2one
CRCT1	CRCT1	ortholog_one2one
LCE3E		
LCE3D		
		
TEKT2	TEKT2	ortholog_one2one
ADPRS	ADPRS	ortholog_one2one
COL8A2	COL8A2	ortholog_one2one
TRAPPC3	TRAPPC3	ortholog_one2one
MAP7D1	MAP7D1	ortholog_one2one
SNTG2-AS1		
ACTR3-AS1		
		
LAPTM4A-DT		
LINC01871		
LINC01159		
		
AGAP1-IT1		
SATB2-AS1		
		
LINC01881		
RN7SL131P	Metazoa_SRP	ortholog_one2one
UBE2V2P4		
ZNF362	ZNF362	ortholog_one2one
LINC02245		
		
A3GALT2	A3GALT2	ortholog_one2one
		
		
		
NIFK-AS1		
MIR3605		
RN7SKP16		
PHC2-AS1		
SLC35E2A		
RN7SL44P	Metazoa_SRP	ortholog_one2one
S100A6	S100A6	ortholog_one2one
		
CYTOR		
S100A4	S100A4	ortholog_one2one
S100A3	S100A3	ortholog_one2one
S100A2	S100A2	ortholog_one2one
IDH1-AS1		
BOLA3-AS1		
		
		
LINC01090		
S100A16	S100A16	ortholog_one2one
		
FAHD2CP		
S100A14	S100A14	ortholog_one2one
S100A13	S100A13	ortholog_one2one
		
S100A1	S100A1	ortholog_one2one
		
CHTOP	CHTOP	ortholog_one2one
SNAPIN	SNAPIN	ortholog_one2one
LINC01877		
SH3D21	SH3D21	ortholog_one2one
		
		
CAVIN2-AS1		
		
		
STK40	STK40	ortholog_one2one
		
		
		
RPL37A-DT		
HDAC4-AS1		
RNASEH1-AS1		
		
		
		
LINC01954		
		
CRYGEP		
LINC02610		
LSM10	LSM10	ortholog_one2one
RNU4-27P		
		
		
OSCP1	OSCP1	ortholog_one2one
STARD7-AS1		
		
LINC01936		
DNAJC27-AS1		
ANKRD44-AS1		
		
SIX3-AS1		
LINC01857		
MAP4K3-DT		
SNORA63C	SNORA63	ortholog_one2one
MRPS15	MRPS15	ortholog_one2one
CSF3R	CSF3R	ortholog_one2one
PLAC9P1		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
DPP10-AS1		
PANTR1		
		
		
EVA1B	EVA1B	ortholog_one2one
LINC02478		
		
		
PHC2	PHC2	ortholog_one2one
		
PDE11A-AS1		
		
API5P2		
SDHDP5		
RNU6-629P	U6	ortholog_one2one
CYCTP		
		
RBM45	RBM45	ortholog_one2one
RNU5E-9P	U5	ortholog_one2one
PDE11A	PDE11A	ortholog_one2one
ASCL5	ASCL5	ortholog_one2one
LINC02816		
KIAA1614	KIAA1614	ortholog_one2one
		
KIAA1614-AS1		
		
		
STX6	STX6	ortholog_one2one
LINC01732		
		
MR1	MR1	ortholog_one2one
TMED5	TMED5	ortholog_one2one
		
		
CCDC18-AS1		
MAP4K4	MAP4K4	ortholog_one2one
		
CCDC18	CCDC18	ortholog_one2one
		
TMEM269		
		
LINC01127		
SVBP	SVBP	ortholog_one2one
GORAB	GORAB	ortholog_one2one
LACTBL1	LACTBL1	ortholog_one2one
		
MIR3115		
		
		
RNU6-514P	U6	ortholog_one2one
RNU6-135P	U6	ortholog_one2one
KDM1A	KDM1A	ortholog_one2one
LCE1B		
LCE1A		
LCE6A		
		
SMCP	SMCP	ortholog_one2one
IVL	IVL	ortholog_one2one
LINC01527		
SPRR5		
