Gene name	Mouse gene name	Mouse homology type
HEBP1	Hebp1	ortholog_one2one
PPP1R13L	Ppp1r13l	ortholog_one2one
HTR7P1		
		
		
ZNF750	Zfp750	ortholog_one2one
CACNA1C-AS4		
CACNA1C-IT3		
		
		
CACNA1C-AS3		
		
		
		
CACNA1C-AS2		
CACNA1C-AS1		
METRNL	Metrnl	ortholog_one2one
		
		
RNA5SP366		
		
FAM71C		
		
		
		
FER	Fer	ortholog_one2one
PTGES3L	Ptges3l	ortholog_one2one
ARL6IP4	Arl6ip4	ortholog_one2one
		
		
LVRN	Lvrn	ortholog_one2one
SNORA10	Gm26418	ortholog_one2many
OR2G2		
SNORA64	Snora64	ortholog_one2one
PDK2	Pdk2	ortholog_one2one
		
OR2G3		
SNORA78	Snora78	ortholog_one2many
U6		
MME	Mme	ortholog_one2one
OR3D1P		
RNF151	Rnf151	ortholog_one2one
POLR1G	Cd3eap	ortholog_one2one
NLRP3	Nlrp3	ortholog_one2one
		
TBL3	Tbl3	ortholog_one2one
ERCC2	Ercc2	ortholog_one2one
ASCL3	Ascl3	ortholog_one2one
OR51F1	Olfr583	ortholog_one2many
OR51F1	Olfr585	ortholog_one2many
OR51F1	Olfr566	ortholog_one2many
VPS11	Vps11	ortholog_one2one
		
		
SAMD14	Samd14	ortholog_one2one
		
RNA5SP350		
		
LINC02550		
		
RPS17P15		
		
RN7SKP38	7SK	ortholog_one2many
C11orf53	1810046K07Rik	ortholog_one2one
DIAPH1	Diaph1	ortholog_one2one
CNOT9	Cnot9	ortholog_one2one
COLCA1		
PRKAG1	Prkag1	ortholog_one2one
		
COLCA2	Colca2	ortholog_one2one
NOXO1	Noxo1	ortholog_one2one
RPS2P39		
		
DDX10	Ddx10	ortholog_one2one
PPP1R9B	Ppp1r9b	ortholog_one2one
RNU6-991P		
Y_RNA	Gm22199	ortholog_many2many
Y_RNA	Y_RNA	ortholog_many2many
		
		
		
CHRM3-AS2		
		
		
		
COL1A1	Col1a1	ortholog_one2one
CHRM3-AS1		
HTD2	Rpp14	ortholog_one2one
		
		
		
RPS7P5		
RNU6-136P		
		
Y_RNA		
ADH5P3		
		
PLCD4	Plcd4	ortholog_one2one
CHRM3	Chrm3	ortholog_one2one
RNF26	Gm49380	ortholog_one2many
RNF26	Rnf26	ortholog_one2many
RNF26	Gm9008	ortholog_one2many
		
C1QTNF5	C1qtnf5	ortholog_one2one
LINC02020		
MFRP	Mfrp	ortholog_one2one
FAM102B	Fam102b	ortholog_one2one
FNIP1	Fnip1	ortholog_one2one
GFER	Gfer	ortholog_one2one
LINC02052		
USP2	Usp2	ortholog_one2one
		
SYNGR3	Syngr3	ortholog_one2one
LINC02051		
CRYGS	Crygs	ortholog_one2one
TBCCD1	Tbccd1	ortholog_one2one
HENMT1	Henmt1	ortholog_one2one
		
ZNF649-AS1		
		
ZNF649		
NPW	Npw	ortholog_one2one
CDKN1B	Cdkn1b	ortholog_one2one
RN7SL219P		
SLC9A3R2	Slc9a3r2	ortholog_one2one
ERP29	Erp29	ortholog_one2one
		
		
		
ZNF613		
AHSG	Ahsg	ortholog_one2one
BCS1L	Bcs1l	ortholog_one2one
		
		
		
		
THY1	Thy1	ortholog_one2one
Metazoa_SRP		
ZNF350		
FETUB	Fetub	ortholog_one2one
		
SUMO2P7		
TMEM92	Tmem92	ortholog_one2one
		
NAA25	Naa25	ortholog_one2one
RN7SKP148		
RNU6-226P	Gm22060	ortholog_one2one
HRH2	Hrh2	ortholog_one2one
BTF3	Btf3	ortholog_one2one
DNM2	Dnm2	ortholog_one2one
TMEM92-AS1		
THY1-AS1		
DUXAP5		
XYLT2	Xylt2	ortholog_one2one
CCDC153	Ccdc153	ortholog_one2one
		
PRPF38B	Prpf38b	ortholog_one2one
MYEOV		
		
HRG	Hrg	ortholog_one2one
IFITM9P		
IRGM	Igtp	ortholog_one2many
IRGM	Irgm2	ortholog_one2many
IRGM	Irgm1	ortholog_one2many
		
		
		
LINC02747		
LINC01488		
FNDC7	Fndc7	ortholog_one2one
CCND1	Ccnd1	ortholog_one2one
MAST4	Mast4	ortholog_one2one
		
		
DNAJC19P4		
		
CNTN4-AS1		
MRPL27	Mrpl27	ortholog_one2one
IL5RA	Il5ra	ortholog_one2one
NTHL1	Nthl1	ortholog_one2one
		
STXBP3	Stxbp3	ortholog_one2one
LTO1	LTO1	ortholog_one2one
EME1	Eme1	ortholog_one2one
MIR3657		
		
Y_RNA		
OR1M1	Olfr24	ortholog_one2one
TRAFD1	Trafd1	ortholog_one2one
OR7G1	Olfr843	ortholog_one2many
OR7G1	Olfr850	ortholog_one2many
OR7G1	Olfr854	ortholog_one2many
OR7G1	Olfr829	ortholog_one2many
OR7G15P		
OR7G3	Olfr832	ortholog_one2many
OR7G3	Olfr834	ortholog_one2many
ZNF317	Zfp317	ortholog_one2one
LRRC59	Lrrc59	ortholog_one2one
MIR1225	MIR1225	ortholog_one2one
ZNF598	Zfp598	ortholog_one2one
FGF19	Fgf15	ortholog_one2one
Y_RNA		
		
SGCA	Sgca	ortholog_one2one
RNF25	Rnf25	ortholog_one2one
		
SPATA42		
DNAJB6P5		
FGF4	Fgf4	ortholog_one2one
		
		
		
		
		
OR7D2		
RANP5		
SETP16		
TMEM167B-DT		
Y_RNA		
CXCR5	Cxcr5	ortholog_one2one
TMEM167B		
ELOCP29		
OR7E16P		
OR7E25P		
		
OR7D4	Olfr77	ortholog_one2many
OR7D4	Olfr39	ortholog_one2many
OR7D4	Olfr867	ortholog_one2many
BCL9L	Bcl9l	ortholog_one2one
SCARNA2		
		
CIC	Cic	ortholog_one2one
		
Y_RNA		
OR14L1P		
MIR6861		
		
RN7SKP71		
RPL7AP60		
		
MIR4492		
HECTD4	Hectd4	ortholog_one2one
UPK2	Upk2	ortholog_one2one
DAP3	Dap3	ortholog_one2one
STK36	Stk36	ortholog_one2one
RN7SL688P		
Y_RNA		
FOXR1	Foxr1	ortholog_one2one
TSC2	Tsc2	ortholog_one2one
		
		
TBC1D3P2		
HMBS	Hmbs	ortholog_one2one
		
		
EFCAB3	Efcab3	ortholog_one2one
DBN1	Dbn1	ortholog_one2one
		
		
RNU7-52P		
RPS23P7		
TRNT1	Trnt1	ortholog_one2one
METTL2A	Mettl2	ortholog_one2many
C1RL	C1rl	ortholog_one2one
		
		
		
PLEKHF1	Plekhf1	ortholog_one2one
		
MRC2	Mrc2	ortholog_one2one
OR7A17	Olfr1352	ortholog_many2many
OR7A17	Olfr1354	ortholog_many2many
OR7A17	Olfr8	ortholog_many2many
OR7A17	Olfr19	ortholog_many2many
OR7A18P		
DMPK	Dmpk	ortholog_one2one
TTLL4	Ttll4	ortholog_one2one
		
IQSEC3P1		
		
		
		
RHOA	Rhoa	ortholog_one2one
MSTO2P		
		
SYT11	Syt11	ortholog_one2one
CACNA1C	Cacna1c	ortholog_one2one
PCDHGB6	Pcdhgb6	ortholog_one2one
U4		
RIT1	Rit1	ortholog_one2one
MCTP1	Mctp1	ortholog_one2one
ACAD9	Acad9	ortholog_one2one
		
NWD1	Nwd1	ortholog_one2one
Y_RNA		
		
RNU6-446P	Gm22827	ortholog_one2one
		
		
KHDC4	Khdc4	ortholog_one2one
TLK2	Tlk2	ortholog_one2one
CYP27A1	Cyp27a1	ortholog_one2one
		
		
PRKAG3	Prkag3	ortholog_one2one
SNORA80E	SNORA80E	ortholog_one2one
SCARNA4	Gm25820	ortholog_many2many
SCARNA4	Gm26413	ortholog_many2many
SCARNA4	Gm25820	ortholog_many2many
SCARNA4	Gm26413	ortholog_many2many
MIR6738		
ARHGEF2-AS2		
ARHGEF2-AS1		
		
SSR2	Ssr2	ortholog_one2one
C2CD5	C2cd5	ortholog_one2one
MIR9500		
RPL23AP31		
		
MIR4439		
DIRC1		
SIN3B	Sin3b	ortholog_one2one
Y_RNA		
NFU1	Nfu1	ortholog_one2one
PLEKHG4B		
		
GP9	Gp9	ortholog_one2one
RAB43	Rab43	ortholog_one2one
UBQLN4	Ubqln4	ortholog_one2one
SLC22A25		
PDE6A	Pde6a	ortholog_one2one
RN7SL604P		
SNORA36C		
RPL36AP16		
B3GALNT1P1		
LAMTOR2	Lamtor2	ortholog_one2one
		
ZNF142	Zfp142	ortholog_one2one
ISY1-RAB43	Isy1	ortholog_one2many
CELF1	Celf1	ortholog_one2one
RAB25	Rab25	ortholog_one2one
		
ISY1	Isy1	ortholog_one2many
		
PMF1-BGLAP	Pmf1	ortholog_one2many
		
F2RL3	F2rl3	ortholog_one2one
MFFP2		
Y_RNA		
SLC26A2	Slc26a2	ortholog_one2one
CPAMD8	Gm7298	ortholog_many2many
CPAMD8	Mug1	ortholog_many2many
CPAMD8	Mug2	ortholog_many2many
CACNB4	Cacnb4	ortholog_one2many
SLC22A5	Slc22a5	ortholog_one2many
SLC22A5	Slc22a21	ortholog_one2many
BGLAP	Bglap3	ortholog_one2many
BGLAP	Bglap	ortholog_one2many
BGLAP	Bglap2	ortholog_one2many
SMG5	Smg5	ortholog_one2one
		
LIMD1-AS1		
SACM1L	Sacm1l	ortholog_one2one
RN7SL835P		
RN7SL823P		
		
HAUS8	Haus8	ortholog_one2one
AP3B1	Ap3b1	ortholog_one2one
TMEM79	Tmem79	ortholog_one2one
SHC1P2		
SLC4A1	Slc4a1	ortholog_one2one
SMIM38	Smim38	ortholog_one2one
MS4A1	Ms4a1	ortholog_one2one
GLMP	Glmp	ortholog_one2one
NLRP10	Nlrp10	ortholog_one2one
GLYATL1		
CCT3	Cct3	ortholog_one2one
		
		
CBARP-DT		
		
SLC6A20	Slc6a20a	ortholog_one2many
SLC6A20	Slc6a20b	ortholog_one2many
ATP5F1D	Atp5d	ortholog_one2one
FGF6	Fgf6	ortholog_one2one
DDIT3	Ddit3	ortholog_one2one
		
ATP6V1G1P6		
		
RNU6-183P		
Y_RNA		
GDF9	Gdf9	ortholog_one2one
SMIM35	BC049352	ortholog_one2one
ZDHHC11	Zdhhc11	ortholog_one2many
	Tpcn2	ortholog_one2many
ANAPC7	Anapc7	ortholog_one2one
MIR3164		
		
SCN1B	Scn1b	ortholog_one2one
TMEM138	Tmem138	ortholog_one2one
		
RN7SL507P		
RUNDC3A-AS1		
U3		
RNU6-453P		
		
RUNDC3A	Rundc3a	ortholog_one2one
SDHDP4		
CXCR6	Cxcr6	ortholog_one2one
		
RN7SL23P		
PCDHB2	Pcdhb2	ortholog_one2one
NRBF2P2		
MIR4488		
RIC3-DT		
RNU6-488P		
LMO1	Lmo1	ortholog_one2one
PROS1	Pros1	ortholog_one2one
		
PCDHB3	Pcdhb3	ortholog_one2one
		
		
PCDHB4	Pcdhb5	ortholog_one2many
PCDHB4	Pcdhb9	ortholog_one2many
PCDHB4	Pcdhb7	ortholog_one2many
STK33	Stk33	ortholog_one2one
PCDHB5	Pcdhb11	ortholog_one2many
PCDHB5	Pcdhb4	ortholog_one2many
PCDHB5	Pcdhb10	ortholog_one2many
PCDHB5	Pcdhb8	ortholog_one2many
PCDHB5	Pcdhb6	ortholog_one2many
PCDHB5	Pcdhb12	ortholog_one2many
		
SHISA7	Shisa7	ortholog_one2one
PCDHB6	Pcdhb13	ortholog_one2one
PCDHB17P		
		
ZNF180	Zfp180	ortholog_one2one
PCDHB7	Pcdhb15	ortholog_one2one
PCDHB8		
		
PCDHB16	Pcdhb17	ortholog_one2one
SLC25A39	Slc25a39	ortholog_one2one
		
NINJ2	Ninj2	ortholog_one2one
		
PCDHB9	Pcdhb18	ortholog_one2many
		
PCDHB10	Pcdhb18	ortholog_one2many
PCDHB11	Pcdhb19	ortholog_one2many
TMEM132C	Tmem132c	ortholog_one2one
PCDHB12	Pcdhb19	ortholog_one2many
OR6C65	Olfr808	ortholog_one2one
PCDHB13	Pcdhb16	ortholog_one2one
ATG101	Atg101	ortholog_one2one
PCDHB14	Pcdhb20	ortholog_one2one
		
PCDHB18P		
PCDHB19P		
PCDHB15	Pcdhb22	ortholog_one2one
		
TAF7	Taf7	ortholog_one2one
PNMA8C	Gm42372	ortholog_one2one
CLEC12B	Clec12b	ortholog_one2one
SLC25A2	Slc25a2	ortholog_one2one
FXYD3	Fxyd3	ortholog_one2many
	1700034E13Rik	ortholog_one2one
RHBG	Gm38392	ortholog_one2many
RHBG	Rhbg	ortholog_one2many
TAF9	Taf9	ortholog_one2many
TAF9	Ak6	ortholog_one2many
OR10AD1	Gm44579	ortholog_one2many
OR10AD1	Olfr286	ortholog_one2many
OR10AD1	Olfr288	ortholog_one2many
OR10AD1	Olfr287	ortholog_one2many
TAS2R20	Tas2r136	ortholog_many2many
TAS2R20	Tas2r120	ortholog_many2many
TAFA2	Tafa2	ortholog_one2one
Y_RNA		
RNU6-511P	U6	ortholog_one2one
HMGN1P7		
STX19	Stx19	ortholog_one2one
CARNS1	Carns1	ortholog_one2one
DHFR2	Dhfr	ortholog_one2many
HNRNPA0	Hnrnpa0	ortholog_one2one
		
		
PKD2L2-DT		
NSUN3	Nsun3	ortholog_one2one
MYOT	Myot	ortholog_one2one
TMDD1		
ZNF384	Zfp384	ortholog_one2one
RBBP4P2		
		
BCAS2P1		
MIR9-1	Mir9-1	ortholog_one2one
MEX3A	Mex3a	ortholog_one2one
		
ANKRD42-DT		
CYP4X1	Cyp4x1	ortholog_one2one
ARL13B	Arl13b	ortholog_one2one
		
PCF11-AS1		
GRN	Grn	ortholog_one2one
CYP4Z1		
ANKRD42	Ankrd42	ortholog_one2one
PKD2L2	Pkd2l2	ortholog_one2one
TUBAP9		
CYP4A22-AS1		
MTND1P34		
LINC00853		
PDZK1IP1	Pdzk1ip1	ortholog_one2one
		
LINC01389		
FOXE3	Foxe3	ortholog_one2one
FOXD2-AS1		
VHLL	Vhl	ortholog_one2many
LRRC52	Lrrc52	ortholog_one2one
IGSF3	Igsf3	ortholog_one2one
CKS1BP4		
		
RPL32P24		
PCF11	Pcf11	ortholog_one2one
IK	Ik	ortholog_one2one
OLFM2	Olfm2	ortholog_one2one
HNRNPCL1	Hnrnpc	ortholog_one2many
GLUL	Glul	ortholog_one2one
PODNL1	Podnl1	ortholog_one2one
SLC6A12	Slc6a12	ortholog_one2one
ATP5MG	Gm5426	ortholog_many2many
ATP5MG	Atp5l	ortholog_many2many
FAM171A2	Fam171a2	ortholog_one2one
OR52E8	Olfr675	ortholog_many2many
OR52E8	Olfr671	ortholog_many2many
BTBD18	Btbd18	ortholog_one2one
RPL7L1P5		
SPTY2D1OS		
ITGA2B	Itga2b	ortholog_one2one
C19orf85	Gm36210	ortholog_one2one
RPL35AP8		
SHC2		
VIPR1	Vipr1	ortholog_one2one
SYT8	Syt8	ortholog_one2one
NUDT19	Nudt19	ortholog_one2one
THSD8	Gm49661	ortholog_one2one
MEX3D	Mex3d	ortholog_one2one
PPM1N	Ppm1n	ortholog_one2one
NTMT2	Mettl11b	ortholog_one2one
CCDC90B	Ccdc90b	ortholog_one2one
RN7SL258P	Gm22876	ortholog_one2many
SYNRG	Synrg	ortholog_one2one
ELAVL4	Elavl4	ortholog_one2one
CERS1		
ATP6AP1L		
SNRPCP2		
IQGAP2	Iqgap2	ortholog_one2one
ERFL	Erfl	ortholog_one2one
PHETA1	Pheta1	ortholog_one2one
CGB8		
LGALS7	Lgals7	ortholog_one2many
VIPR1-AS1		
ZNF415		
SMUG1	Smug1	ortholog_one2one
SEC22C	Sec22c	ortholog_one2one
COA6	Coa6	ortholog_one2one
KCNA7	Kcna7	ortholog_one2one
CORT	Cort	ortholog_one2one
CCER2	Ccer2	ortholog_one2one
AHCTF1	Ahctf1	ortholog_one2one
CYP4F11	Cyp4a32	ortholog_many2many
CYP4F11	Cyp4a10	ortholog_many2many
CYP4F11	Cyp4a30b	ortholog_many2many
CYP4F11	Cyp4a31	ortholog_many2many
SLCO1A2	Slco1a6	ortholog_one2many
SLCO1A2	Gm6614	ortholog_one2many
SLCO1A2	Slco1a4	ortholog_one2many
SLCO1A2	Slco1a1	ortholog_one2many
SLCO1A2	Gm5724	ortholog_one2many
SLCO1A2	Slco1a5	ortholog_one2many
SS18L2	Ss18l2	ortholog_one2one
VN1R1		
		
RN7SL567P		
ANGPTL6	Angptl6	ortholog_one2one
KLHL40	Klhl40	ortholog_one2one
HHATL	Hhatl	ortholog_one2one
LBHD1	Gm49403	ortholog_one2many
LBHD1	Lbhd1	ortholog_one2many
LMTK3	Lmtk3	ortholog_one2one
TMEM198	Tmem198	ortholog_one2one
CARD16	Casp1	ortholog_one2many
CWF19L2	Cwf19l2	ortholog_one2one
CGB3		
ITPRIPL1	Itpripl1	ortholog_one2one
ARHGEF33	Arhgef33	ortholog_one2one
MIER2	Mier2	ortholog_one2one
PLEKHG7		
FRRS1	Frrs1	ortholog_one2one
CCDC74A	Ccdc74a	ortholog_one2many
		
HHATL-AS1		
MDM1	Mdm1	ortholog_one2one
ZNF266	Zfp266	ortholog_one2one
CCDC13	Ccdc13	ortholog_one2many
		
DDX52	Ddx52	ortholog_one2one
LRRC7	Lrrc7	ortholog_one2one
		
		
F2RL2	F2rl2	ortholog_one2one
		
		
		
F2R	F2r	ortholog_one2one
	Ccdc13	ortholog_one2many
F2RL1	F2rl1	ortholog_one2one
		
CCDC13-AS1		
RN7SL208P		
		
HIGD1A	Higd1a	ortholog_one2one
		
DUSP1	Dusp1	ortholog_one2one
PAX6	Pax6	ortholog_one2one
Y_RNA		
		
		
RNF225	Rnf225	ortholog_one2one
		
		
		
MIR378J		
RPL26L1		
		
POTEJ		
ACKR2	Ackr2	ortholog_one2one
		
SMARCA4	Smarca4	ortholog_one2one
HNF1B	Hnf1b	ortholog_one2one
BOLA2-SMG1P6		
TBC1D8	Tbc1d8	ortholog_one2one
BOLA2	Bola2	ortholog_one2many
CYP8B1	Cyp8b1	ortholog_one2one
PITPNM2	Pitpnm2	ortholog_one2one
		
HNRNPA1P22		
C16orf91	BC003965	ortholog_one2one
ZBTB47	Zfp651	ortholog_one2one
ATP6V1G3	Atp6v1g3	ortholog_one2one
		
PERCC1	Percc1	ortholog_one2one
		
		
ATP6V0E1	Atp6v0e	ortholog_one2one
		
CCDC154	Ccdc154	ortholog_one2one
	Iqcf3	ortholog_one2many
F13B	F13b	ortholog_one2one
IQCF1	Iqcf1	ortholog_one2one
FBXO41	Fbxo41	ortholog_one2one
LINC01567		
		
		
IQCF4P		
SNORA74B		
Y_RNA		
LEPR	Lepr	ortholog_one2one
		
CREBRF	Crebrf	ortholog_one2one
ARHGAP17	Arhgap17	ortholog_one2one
YWHAEP7		
IQCF2		
RNU6-489P	Gm22078	ortholog_one2many
TBC1D3K		
RN7SL504P		
IQCF5-AS1		
IQCF5	Iqcf5	ortholog_one2one
5S_rRNA	5S_rRNA	ortholog_one2many
PARP3	Parp3	ortholog_one2one
Y_RNA		
		
ERAL1	Eral1	ortholog_one2one
RGPD1		
FZD10	Fzd10	ortholog_one2one
CDC42P5		
		
TMEM52B	Tmem52b	ortholog_one2one
BNIP1	Bnip1	ortholog_one2one
TATDN2	Tatdn2	ortholog_one2many
DEPDC4		
MIR885		
LINC01988		
ZNF852		
		
MIR451A		
MIR451B		
EI24P3		
MIR144	Mir144	ortholog_one2one
MIR4732		
ATP5MC3	Atp5g3	ortholog_one2one
		
FLOT2	Flot2	ortholog_one2one
ZKSCAN7	Zkscan7	ortholog_one2one
PLEKHG6	Plekhg6	ortholog_one2one
SHISAL2B	Shisal2b	ortholog_one2one
SREK1IP1	Srek1ip1	ortholog_one2one
PTMA		
ERGIC1	Ergic1	ortholog_one2one
PBX1	Pbx1	ortholog_one2one
CYB5B	Cyb5b	ortholog_one2one
ZNF660		
MPRIPP1		
ZNF197		
SLC5A11	Slc5a11	ortholog_one2one
SLC41A2	Slc41a2	ortholog_one2one
		
		
DHRS13	Dhrs13	ortholog_one2one
PSMD4	Psmd4	ortholog_one2one
		
Y_RNA		
CWC27	Cwc27	ortholog_one2one
ZNF197-AS1		
PWP1	Pwp1	ortholog_one2one
NRP2	Nrp2	ortholog_one2one
ZNF35	Zfp105	ortholog_one2one
PHF12	Phf12	ortholog_one2one
		
SOCS5P3		
SCN10A	Scn10a	ortholog_one2one
		
PRDM4	Prdm4	ortholog_one2one
RNF44	Rnf44	ortholog_one2one
TAGLN2	Tagln2	ortholog_one2one
PEA15	Pea15a	ortholog_one2one
		
		
CAPN7	Capn7	ortholog_one2one
		
		
LINC01574		
CDHR2	Cdhr2	ortholog_one2one
		
		
		
CD84	Cd84	ortholog_one2one
ZNF747	E430018J23Rik	ortholog_many2many
ZNF747	Zfp764	ortholog_many2many
		
		
ASCL4	Ascl4	ortholog_one2one
TMEM132B	Tmem132b	ortholog_one2one
MOSMO	Mosmo	ortholog_one2one
		
		
		
		
		
		
VWA3A	Vwa3a	ortholog_one2one
H6PD	H6pd	ortholog_one2one
		
PCBP2	Pcbp2	ortholog_one2one
		
		
FDXR		
FOXD2	Foxd2	ortholog_one2one
DDOST	Ddost	ortholog_one2one
SH3BP5-AS1		
NBL1	Nbl1	ortholog_one2one
SH3BP5	Sh3bp5	ortholog_one2one
ADAMTS6	Adamts6	ortholog_one2one
SDR42E2	Gm5737	ortholog_one2one
		
EEF2K	Eef2k	ortholog_one2one
PRG4	Prg4	ortholog_one2one
		
RBM22P12		
		
		
		
		
ZNF720		
SPATA24	Gm50318	ortholog_one2many
SPATA24	Spata24	ortholog_one2many
RNU6-454P		
HMGN2P7		
METTL6	Mettl6	ortholog_one2one
EAF1	Eaf1	ortholog_one2one
GAPT	Gapt	ortholog_one2one
		
RNU6-1024P		
VN1R67P		
EAF1-AS1		
		
VN1R3		
POLR3K	Polr3k	ortholog_one2one
FAM13B-AS1		
		
RNU6-1148P		
WNT8A	Wnt8a	ortholog_one2one
COLQ	Colq	ortholog_one2one
SNRNP25	Snrnp25	ortholog_one2one
DNPEP	Dnpep	ortholog_one2one
NME5	Nme5	ortholog_one2one
MPG	Mpg	ortholog_one2one
ST3GAL3	St3gal3	ortholog_one2one
RNU6-460P		
RNU6-888P		
FAM13B	Fam13b	ortholog_one2one
TMEM219	Tmem219	ortholog_one2one
FADS6	Fads6	ortholog_one2one
USH1G	Ush1g	ortholog_one2one
DPEP1	Dpep1	ortholog_one2one
OTOP2	Otop2	ortholog_one2one
OTOP3	Otop3	ortholog_one2one
MIR4270		
		
RN7SL110P		
HACL1	Gm49387	ortholog_one2many
HACL1	Hacl1	ortholog_one2many
HID1	Hid1	ortholog_one2one
PCBP2-OT1		
		ortholog_one2one
MAP3K12	Map3k12	ortholog_one2one
ATF7IP2	Atf7ip2	ortholog_one2one
HID1-AS1		
CDR2L	Cdr2l	ortholog_one2one
GFM2	Gfm2	ortholog_one2one
		
MRPL58	Mrpl58	ortholog_one2one
TARBP2	Tarbp2	ortholog_one2one
RNU6-362P	Gm23194	ortholog_one2one
ATP5PD	Atp5h	ortholog_one2one
RN7SL573P		
OR1D2	Olfr412	ortholog_one2one
DOCK10	Dock10	ortholog_one2one
NACA2		
INTS2	Ints2	ortholog_one2one
NLRC5	Nlrc5	ortholog_one2one
RNU6-658P	U6	ortholog_one2one
NSA2	Nsa2	ortholog_one2one
ZBTB44-DT		
		
		
		
LINC02716		
		
		
RNU6-1330P	Gm26063	ortholog_one2many
MRPL23-AS1		
		
		
		
		
ESAM-AS1		
FAM169A	Fam169a	ortholog_one2one
		
UVRAG-DT		
Y_RNA		
SETP3		
SEPTIN4-AS1		
		
		
		
		
		
MIR194-2HG		
ATF7-NPFF	Gm28047	ortholog_many2many
ATF7-NPFF	Atf7	ortholog_many2many
MTMR4	Mtmr4	ortholog_one2one
BTD	Btd	ortholog_one2one
		
		
		
ATF7	Gm28047	ortholog_many2many
ATF7	Atf7	ortholog_many2many
		
LINC02731		
PUM2	Pum2	ortholog_one2one
		
LINC00900		
ARL14EPL	Arl14epl	ortholog_one2one
CD74	Cd74	ortholog_one2one
		
		
		
		
		
		
CTXN3	Ctxn3	ortholog_one2one
MIR3134		
		
		
		
RN7SL4P		
BRIP1	Brip1	ortholog_one2one
PRKAA1	Prkaa1	ortholog_one2one
SEMA3B	Sema3b	ortholog_one2one
		
		
		
ATP5MC2	Atp5g2	ortholog_one2one
TRPC2		
		
		
TSSC2		
RASSF9	Rassf9	ortholog_one2one
NTS	Nts	ortholog_one2one
SSBP2	Ssbp2	ortholog_one2one
		
		
		
		
MGAT4C	Mgat4c	ortholog_one2one
LINC02489		
		
		
		
SP140L		
		
		
		
		
		
FGD4	Fgd4	ortholog_one2one
		
		
MIR6872		
LSMEM2	Lsmem2	ortholog_one2one
		
OR7E14P		
HYAL3	Hyal3	ortholog_one2one
		
SEPTIN7P11		
FAHD1	Fahd1	ortholog_one2one
OR3A1	Olfr401	ortholog_one2many
OR3A1	Olfr402	ortholog_one2many
OR3A1	Olfr410	ortholog_one2many
OR3A4P		
		
OR1AC1P		
HEATR3	Heatr3	ortholog_one2one
OR1R1P	Olfr398	ortholog_one2one
OR1E1		
		
OR3A3		
		
OR1E2		
		
DOC2GP		
NAA80	Naa80	ortholog_one2one
SPATA22	Gm49340	ortholog_one2many
SPATA22	Spata22	ortholog_one2many
C2orf15		
		
		
		
		
		
RN7SKP222		
PPP1R14B-AS1		
FGF12-AS1		
GPR155	Gpr155	ortholog_one2one
FGF12-AS2		
SULT1A1	Sult5a1	ortholog_many2many
		
FGF12-AS3		
		
RNU1-20P		
OR52K3P		
DNAJB11	Dnajb11	ortholog_one2one
		
HNRNPKP3		
		
TMEM114	Tmem114	ortholog_one2one
H19		
TSEN2	Tsen2	ortholog_one2one
NDRG4	Ndrg4	ortholog_one2one
		
		
MIR210HG		
FAM86C1P		
ASPA	Aspa	ortholog_one2one
		
		
		
		
PLXNB1	Plxnb1	ortholog_one2one
WT1-AS		
CHD3	Chd3	ortholog_one2one
IL1F10	Il1f10	ortholog_one2one
FZD4-DT		
		
MALAT1		
C1D	C1d	ortholog_one2one
		
		
SENCR		
		
		
IRAG1-AS1		
BRI3P2		
CASP4LP		
IRAG2	Lrmp	ortholog_one2one
TOGARAM2	Togaram2	ortholog_one2one
CTTN-DT		
RELA-DT		
		
		
		
NAV2-AS2		
		
GVINP1		
FN1	Fn1	ortholog_one2one
LINC02552		
		
		
		
LINC02739		
DPP3-DT		
LINC02696		
		
		
		
		
TTC12-DT		
		
		
GSEC		
TMEM9B-AS1		
MXD3	Mxd3	ortholog_one2one
		
LRP4-AS1		
EMSY-DT		
		
		
ZBED5-AS1		
SCGB2B2		
		
MPPED2-AS1		
CCDC51	Ccdc51	ortholog_one2one
RAB30-DT		
ZNF738	Gm49345	ortholog_many2many
ZNF738	Zfp738	ortholog_many2many
ZNF738	Zfp457	ortholog_many2many
ZNF738	Zfp595	ortholog_many2many
ZNF738	Zfp953	ortholog_many2many
LARP1	Larp1	ortholog_one2one
CGB7		
TMA7	Tma7	ortholog_one2one
		
SLC1A6	Slc1a6	ortholog_one2one
		
TREX1	Trex1	ortholog_one2one
SNHG1		
		
		
ALOX12	Alox12	ortholog_one2one
PFKFB4	Pfkfb4	ortholog_one2one
NPFF	Npff	ortholog_one2one
RPS15AP32		
CFAP73	Cfap73	ortholog_one2one
RNASEK	Rnasek	ortholog_one2many
RNASEK	Gm21988	ortholog_one2many
Y_RNA		
DDX54	Ddx54	ortholog_one2one
MYO9B	Myo9b	ortholog_one2one
RNASEK-C17orf49	0610010K14Rik	ortholog_one2many
C17orf49	0610010K14Rik	ortholog_one2many
		
		
		
MIR497HG		
MIR195	Mir195a	ortholog_one2one
MIR497	Mir497	ortholog_one2one
BCL6B	Bcl6b	ortholog_one2one
MIR7106		
Y_RNA		
RITA1	Rita1	ortholog_one2one
		
		
LINC01366		
IQCD	Iqcd	ortholog_one2one
SLC16A13	Slc16a13	ortholog_one2one
		
		
		
		
DTX1	Dtx1	ortholog_one2one
MEF2C-AS2		
		
		
